-----,-----------,-----------,--------------
MessageLevel, Title, Timestamp, Message
Info, "Robot", 1.903428, "Robot Inited"
Info, "Default", 13.48415, "SENSORS RESET!!!"
Info, "Default", 14.011731, "Path: [50]"
Info, "Default", 14.012618, "0.0; 0.0 | 0.4
0.0; 0.08 | 0.4
0.0; 0.16 | 0.4
0.0; 0.24 | 0.4
0.0; 0.32 | 0.4
0.0; 0.4 | 0.4
0.0; 0.48 | 0.4
0.0; 0.56 | 0.4
0.0; 0.64 | 0.4
0.0; 0.72 | 0.4
0.0; 0.8 | 0.4
-0.01; 0.88 | 0.4
-0.01; 0.95 | 0.4
-0.01; 1.03 | 0.4
-0.01; 1.11 | 0.4
-0.02; 1.19 | 0.4
-0.02; 1.26 | 0.4
-0.03; 1.34 | 0.4
-0.04; 1.41 | 0.4
-0.06; 1.48 | 0.39
-0.07; 1.55 | 0.35
-0.09; 1.62 | 0.31
-0.12; 1.68 | 0.26
-0.16; 1.74 | 0.21
-0.2; 1.79 | 0.18
-0.25; 1.83 | 0.19
-0.32; 1.87 | 0.28
-0.4; 1.9 | 0.4
-0.48; 1.92 | 0.4
-0.57; 1.94 | 0.4
-0.67; 1.95 | 0.4
-0.78; 1.96 | 0.4
-0.88; 1.97 | 0.4
-0.99; 1.98 | 0.4
-1.1; 1.98 | 0.4
-1.22; 1.99 | 0.4
-1.33; 1.99 | 0.4
-1.45; 1.99 | 0.4
-1.57; 1.99 | 0.4
-1.69; 2.0 | 0.4
-1.8; 2.0 | 0.4
-1.92; 2.0 | 0.4
-2.04; 2.0 | 0.4
-2.16; 2.0 | 0.4
-2.28; 2.0 | 0.4
-2.4; 2.0 | 0.4
-2.52; 2.0 | 0.4
-2.64; 2.0 | 0.38
-2.76; 2.0 | 0.31
-2.88; 2.0 | 0.22
"
Info, "Default", 14.446952, "__________________________

"
Info, "PathFollower", 14.487199, "searchLimit: 1"
Info, "PathFollower", 14.51434, "ONPATH = true"
Info, "PathFollower", 14.528548, "found closest waypoint:0.0; 0.0 | 0.4"
Info, "PathFollower", 14.542484, "RobotPos: 0.0; 0.0"
Info, "PathFollower", 14.552247, "LookaheadPoint: 0.0; 0.61"
Info, "PathFollower", 14.55647, "horizontalDistance2LookAheadPoint: 0.0024625479244778834"
Info, "PathFollower", 14.561202, "side: -1.0"
Info, "PathFollower", 14.56428, "Curvature: -0.013253322627967197"
Info, "PathFollower", 14.669056, "Velocities (left; right):0.3980120016058049; 0.4019879983941951"
Info, "Default", 14.677621, "POS: (0.0; 0.0"
Info, "Default", 14.680319, "/ GYRO: 0.0"
Info, "Default", 14.684335, "| Encoders left right: 0.0, 0.0"
Info, "Default", 14.690133, "Left Vel0.4"
Info, "Default", 14.69367, "Right Vel0.4"
Info, "Default", 14.694265, "_____________________________________
"
Info, "PathFollower", 14.705293, "ONPATH = true"
Info, "PathFollower", 14.707756, "found closest waypoint:0.0; 0.0 | 0.4"
Info, "PathFollower", 14.711203, "RobotPos: 0.0; 0.0"
Info, "PathFollower", 14.714282, "LookaheadPoint: 0.0; 0.61"
Info, "PathFollower", 14.715513, "horizontalDistance2LookAheadPoint: 0.0024625479244778834"
Info, "PathFollower", 14.716424, "side: -1.0"
Info, "PathFollower", 14.717491, "Curvature: -0.013253322627967197"
Info, "PathFollower", 14.718626, "Velocities (left; right):0.3980120016058049; 0.4019879983941951"
Info, "Default", 14.72655, "POS: (0.0; 0.0"
Info, "Default", 14.72749, "/ GYRO: -0.01"
Info, "Default", 14.728959, "| Encoders left right: 0.0, 0.0"
Info, "Default", 14.73847, "Left Vel0.4"
Info, "Default", 14.739828, "Right Vel0.4"
Info, "Default", 14.740289, "_____________________________________
"
Info, "PathFollower", 14.74774, "ONPATH = true"
Info, "PathFollower", 14.754412, "found closest waypoint:0.0; 0.01 | 0.4"
Info, "PathFollower", 14.764589, "RobotPos: 0.0; 0.01"
Info, "PathFollower", 14.767885, "LookaheadPoint: 0.0; 0.62"
Info, "PathFollower", 14.769369, "horizontalDistance2LookAheadPoint: 0.0024394562315826524"
Info, "PathFollower", 14.770709, "side: -1.0"
Info, "PathFollower", 14.771647, "Curvature: -0.013129044171119977"
Info, "PathFollower", 14.772655, "Velocities (left; right):0.398030643374332; 0.401969356625668"
Info, "Default", 14.777427, "POS: (0.0; 0.01"
Info, "Default", 14.778484, "/ GYRO: 0.15"
Info, "Default", 14.780276, "| Encoders left right: 0.04, 0.04"
Info, "Default", 14.783072, "Left Vel0.4"
Info, "Default", 14.784699, "Right Vel0.4"
Info, "Default", 14.785466, "_____________________________________
"
Info, "PathFollower", 14.791186, "ONPATH = true"
Info, "PathFollower", 14.796448, "found closest waypoint:0.0; 0.04 | 0.4"
Info, "PathFollower", 14.800391, "RobotPos: 0.0; 0.04"
Info, "PathFollower", 14.802099, "LookaheadPoint: 0.0; 0.65"
Info, "PathFollower", 14.804792, "horizontalDistance2LookAheadPoint: 5.188919148066367E-4"
Info, "PathFollower", 14.805587, "side: -1.0"
Info, "PathFollower", 14.807176, "Curvature: -0.0027926530434668052"
Info, "PathFollower", 14.808301, "Velocities (left; right):0.39958110204348; 0.4004188979565201"
Info, "Default", 14.813076, "POS: (0.0; 0.04"
Info, "Default", 14.814032, "/ GYRO: 0.25"
Info, "Default", 14.815902, "| Encoders left right: 0.06, 0.06"
Info, "Default", 14.818741, "Left Vel0.4"
Info, "Default", 14.820013, "Right Vel0.4"
Info, "Default", 14.820476, "_____________________________________
"
Info, "PathFollower", 14.828256, "ONPATH = true"
Info, "PathFollower", 14.831529, "found closest waypoint:0.0; 0.07 | 0.4"
Info, "PathFollower", 14.851738, "RobotPos: 0.0; 0.07"
Info, "PathFollower", 14.8556, "LookaheadPoint: 0.0; 0.68"
Info, "PathFollower", 14.857337, "horizontalDistance2LookAheadPoint: 9.04957115172106E-4"
Info, "PathFollower", 14.858588, "side: -1.0"
Info, "PathFollower", 14.859723, "Curvature: -0.004870438659338305"
Info, "PathFollower", 14.86267, "Velocities (left; right):0.3992694342010993; 0.4007305657989008"
Info, "Default", 14.867601, "POS: (0.0; 0.07"
Info, "Default", 14.868534, "/ GYRO: 0.18"
Info, "Default", 14.870461, "| Encoders left right: 0.1, 0.11"
Info, "Default", 14.872801, "Left Vel0.4"
Info, "Default", 14.87399, "Right Vel0.4"
Info, "Default", 14.874616, "_____________________________________
"
Info, "PathFollower", 14.890992, "ONPATH = true"
Info, "PathFollower", 14.893506, "found closest waypoint:0.0; 0.12 | 0.4"
Info, "PathFollower", 14.896813, "RobotPos: 0.0; 0.12"
Info, "PathFollower", 14.89969, "LookaheadPoint: 0.0; 0.73"
Info, "PathFollower", 14.901155, "horizontalDistance2LookAheadPoint: 0.0028179090073144866"
Info, "PathFollower", 14.901889, "side: -1.0"
Info, "PathFollower", 14.903606, "Curvature: -0.015165860058586276"
Info, "PathFollower", 14.905187, "Velocities (left; right):0.39772512099121204; 0.402274879008788"
Info, "Default", 14.911951, "POS: (0.0; 0.12"
Info, "Default", 14.912837, "/ GYRO: -0.06"
Info, "Default", 14.914637, "| Encoders left right: 0.13, 0.15"
Info, "Default", 14.916859, "Left Vel0.4"
Info, "Default", 14.918231, "Right Vel0.4"
Info, "Default", 14.918712, "_____________________________________
"
Info, "PathFollower", 14.931169, "ONPATH = true"
Info, "PathFollower", 14.936339, "found closest waypoint:0.0; 0.15 | 0.4"
Info, "PathFollower", 14.94935, "RobotPos: 0.0; 0.15"
Info, "PathFollower", 14.951993, "LookaheadPoint: 0.0; 0.76"
Info, "PathFollower", 14.95352, "horizontalDistance2LookAheadPoint: 0.005655592492306593"
Info, "PathFollower", 14.955014, "side: -1.0"
Info, "PathFollower", 14.956467, "Curvature: -0.030438145470302116"
Info, "PathFollower", 14.96361, "Velocities (left; right):0.3954342781794547; 0.40456572182054534"
Info, "Default", 14.971012, "POS: (0.0; 0.15"
Info, "Default", 14.972439, "/ GYRO: -0.28"
Info, "Default", 14.976091, "| Encoders left right: 0.19, 0.21"
Info, "Default", 14.986353, "Left Vel0.4"
Info, "Default", 14.988651, "Right Vel0.4"
Info, "Default", 14.989597, "_____________________________________
"
Info, "PathFollower", 14.996055, "ONPATH = true"
Info, "PathFollower", 15.006153, "found closest waypoint:0.0; 0.22 | 0.4"
Info, "PathFollower", 15.011573, "RobotPos: 0.0; 0.22"
Info, "PathFollower", 15.016114, "LookaheadPoint: -0.01; 0.83"
Info, "PathFollower", 15.017605, "horizontalDistance2LookAheadPoint: 0.008897838286454412"
Info, "PathFollower", 15.022775, "side: -1.0"
Info, "PathFollower", 15.026428, "Curvature: -0.047887767108882616"
Info, "PathFollower", 15.028546, "Velocities (left; right):0.3928168349336676; 0.4071831650663324"
Info, "Default", 15.034648, "POS: (0.0; 0.22"
Info, "Default", 15.03662, "/ GYRO: -0.42"
Info, "Default", 15.044244, "| Encoders left right: 0.26, 0.29"
Info, "Default", 15.048318, "Left Vel0.39"
Info, "Default", 15.050471, "Right Vel0.41"
Info, "Default", 15.051391, "_____________________________________
"
Info, "PathFollower", 15.056659, "ONPATH = true"
Info, "PathFollower", 15.065617, "found closest waypoint:0.0; 0.29 | 0.4"
Info, "PathFollower", 15.071652, "RobotPos: 0.0; 0.29"
Info, "PathFollower", 15.075362, "LookaheadPoint: -0.01; 0.9"
Info, "PathFollower", 15.076808, "horizontalDistance2LookAheadPoint: 0.010555692108309773"
Info, "PathFollower", 15.079499, "side: -1.0"
Info, "PathFollower", 15.084874, "Curvature: -0.05681026212010808"
Info, "PathFollower", 15.086177, "Velocities (left; right):0.39147846068198383; 0.4085215393180162"
Info, "Default", 15.092445, "POS: (0.0; 0.29"
Info, "Default", 15.094019, "/ GYRO: -0.59"
Info, "Default", 15.096608, "| Encoders left right: 0.32, 0.35"
Info, "Default", 15.105191, "Left Vel0.39"
Info, "Default", 15.106887, "Right Vel0.41"
Info, "Default", 15.1076, "_____________________________________
"
Info, "PathFollower", 15.113429, "ONPATH = true"
Info, "PathFollower", 15.119135, "found closest waypoint:0.0; 0.35 | 0.4"
Info, "PathFollower", 15.127325, "RobotPos: 0.0; 0.35"
Info, "PathFollower", 15.130278, "LookaheadPoint: -0.01; 0.96"
Info, "PathFollower", 15.132837, "horizontalDistance2LookAheadPoint: 0.013397651446120476"
Info, "PathFollower", 15.134539, "side: -1.0"
Info, "PathFollower", 15.135851, "Curvature: -0.07210555998017112"
Info, "PathFollower", 15.137092, "Velocities (left; right):0.38918416600297434; 0.4108158339970257"
Info, "Default", 15.146157, "POS: (0.0; 0.35"
Info, "Default", 15.147574, "/ GYRO: -0.62"
Info, "Default", 15.149843, "| Encoders left right: 0.38, 0.42"
Info, "Default", 15.152404, "Left Vel0.39"
Info, "Default", 15.154166, "Right Vel0.41"
Info, "Default", 15.15497, "_____________________________________
"
Info, "PathFollower", 15.161283, "ONPATH = true"
Info, "PathFollower", 15.164356, "found closest waypoint:0.0; 0.42 | 0.4"
Info, "PathFollower", 15.167924, "RobotPos: 0.0; 0.42"
Info, "PathFollower", 15.169216, "LookaheadPoint: -0.01; 1.02"
Info, "PathFollower", 15.169864, "horizontalDistance2LookAheadPoint: 0.015017665669763437"
Info, "PathFollower", 15.170381, "side: -1.0"
Info, "PathFollower", 15.17098, "Curvature: -0.0808244039687153"
Info, "PathFollower", 15.171596, "Velocities (left; right):0.38787633940469274; 0.41212366059530736"
Info, "Default", 15.173871, "POS: (0.0; 0.42"
Info, "Default", 15.174602, "/ GYRO: -0.66"
Info, "Default", 15.17575, "| Encoders left right: 0.42, 0.45"
Info, "Default", 15.17753, "Left Vel0.39"
Info, "Default", 15.179535, "Right Vel0.41"
Info, "Default", 15.179969, "_____________________________________
"
Info, "PathFollower", 15.186364, "ONPATH = true"
Info, "PathFollower", 15.189783, "found closest waypoint:0.0; 0.45 | 0.4"
Info, "PathFollower", 15.194382, "RobotPos: 0.0; 0.45"
Info, "PathFollower", 15.196548, "LookaheadPoint: -0.01; 1.06"
Info, "PathFollower", 15.197564, "horizontalDistance2LookAheadPoint: 0.016355099093261084"
Info, "PathFollower", 15.200152, "side: -1.0"
Info, "PathFollower", 15.201406, "Curvature: -0.08802241074813635"
Info, "PathFollower", 15.202642, "Velocities (left; right):0.38679663838777956; 0.4132033616122205"
Info, "Default", 15.208239, "POS: (0.0; 0.45"
Info, "Default", 15.209521, "/ GYRO: -0.72"
Info, "Default", 15.212152, "| Encoders left right: 0.46, 0.5"
Info, "Default", 15.215667, "Left Vel0.39"
Info, "Default", 15.217134, "Right Vel0.41"
Info, "Default", 15.21796, "_____________________________________
"
Info, "PathFollower", 15.226691, "ONPATH = true"
Info, "PathFollower", 15.229885, "found closest waypoint:0.0; 0.5 | 0.4"
Info, "PathFollower", 15.234394, "RobotPos: 0.0; 0.5"
Info, "PathFollower", 15.236477, "LookaheadPoint: -0.01; 1.11"
Info, "PathFollower", 15.237189, "horizontalDistance2LookAheadPoint: 0.018698413545384002"
Info, "PathFollower", 15.237688, "side: -1.0"
Info, "PathFollower", 15.238229, "Curvature: -0.10063402416855251"
Info, "PathFollower", 15.238915, "Velocities (left; right):0.38490489637471714; 0.41509510362528285"
Info, "Default", 15.241207, "POS: (0.0; 0.5"
Info, "Default", 15.241884, "/ GYRO: -0.76"
Info, "Default", 15.243952, "| Encoders left right: 0.5, 0.54"
Info, "Default", 15.245818, "Left Vel0.38"
Info, "Default", 15.246755, "Right Vel0.42"
Info, "Default", 15.247119, "_____________________________________
"
Info, "PathFollower", 15.251569, "ONPATH = true"
Info, "PathFollower", 15.252955, "found closest waypoint:0.0; 0.53 | 0.4"
Info, "PathFollower", 15.254914, "RobotPos: 0.0; 0.53"
Info, "PathFollower", 15.255825, "LookaheadPoint: -0.02; 1.14"
Info, "PathFollower", 15.256412, "horizontalDistance2LookAheadPoint: 0.020487681928987516"
Info, "PathFollower", 15.256923, "side: -1.0"
Info, "PathFollower", 15.257506, "Curvature: -0.11026378646483212"
Info, "PathFollower", 15.258177, "Velocities (left; right):0.38346043203027524; 0.4165395679697248"
Info, "Default", 15.260074, "POS: (0.0; 0.53"
Info, "Default", 15.260729, "/ GYRO: -0.79"
Info, "Default", 15.261899, "| Encoders left right: 0.53, 0.57"
Info, "Default", 15.262955, "Left Vel0.38"
Info, "Default", 15.263706, "Right Vel0.42"
Info, "Default", 15.264059, "_____________________________________
"
Info, "PathFollower", 15.269988, "ONPATH = true"
Info, "PathFollower", 15.272192, "found closest waypoint:0.0; 0.56 | 0.4"
Info, "PathFollower", 15.273761, "RobotPos: 0.0; 0.56"
Info, "PathFollower", 15.274767, "LookaheadPoint: -0.02; 1.17"
Info, "PathFollower", 15.275268, "horizontalDistance2LookAheadPoint: 0.021608055721572733"
Info, "PathFollower", 15.275709, "side: -1.0"
Info, "PathFollower", 15.276338, "Curvature: -0.11629358803314041"
Info, "PathFollower", 15.277128, "Velocities (left; right):0.38255596179502893; 0.4174440382049711"
Info, "Default", 15.279261, "POS: (0.0; 0.56"
Info, "Default", 15.279974, "/ GYRO: -0.8"
Info, "Default", 15.28113, "| Encoders left right: 0.55, 0.6"
Info, "Default", 15.28231, "Left Vel0.38"
Info, "Default", 15.283125, "Right Vel0.42"
Info, "Default", 15.283485, "_____________________________________
"
Info, "PathFollower", 15.291902, "ONPATH = true"
Info, "PathFollower", 15.293466, "found closest waypoint:0.0; 0.59 | 0.4"
Info, "PathFollower", 15.294904, "RobotPos: 0.0; 0.59"
Info, "PathFollower", 15.297344, "LookaheadPoint: -0.02; 1.2"
Info, "PathFollower", 15.298, "horizontalDistance2LookAheadPoint: 0.02320048941434847"
Info, "PathFollower", 15.298627, "side: -1.0"
Info, "PathFollower", 15.299229, "Curvature: -0.12486399483993454"
Info, "PathFollower", 15.29988, "Velocities (left; right):0.3812704007740098; 0.4187295992259902"
Info, "Default", 15.302521, "POS: (0.0; 0.59"
Info, "Default", 15.303464, "/ GYRO: -0.8"
Info, "Default", 15.304567, "| Encoders left right: 0.58, 0.63"
Info, "Default", 15.305795, "Left Vel0.38"
Info, "Default", 15.307436, "Right Vel0.42"
Info, "Default", 15.308054, "_____________________________________
"
Info, "PathFollower", 15.316138, "ONPATH = true"
Info, "PathFollower", 15.318194, "found closest waypoint:0.0; 0.62 | 0.4"
Info, "PathFollower", 15.319933, "RobotPos: 0.0; 0.62"
Info, "PathFollower", 15.321606, "LookaheadPoint: -0.02; 1.23"
Info, "PathFollower", 15.322281, "horizontalDistance2LookAheadPoint: 0.025530449163310025"
Info, "PathFollower", 15.32298, "side: -1.0"
Info, "PathFollower", 15.323625, "Curvature: -0.13740373384611537"
Info, "PathFollower", 15.324335, "Velocities (left; right):0.3793894399230827; 0.42061056007691733"
Info, "Default", 15.326693, "POS: (0.0; 0.62"
Info, "Default", 15.32749, "/ GYRO: -0.81"
Info, "Default", 15.328895, "| Encoders left right: 0.61, 0.66"
Info, "Default", 15.330073, "Left Vel0.38"
Info, "Default", 15.331758, "Right Vel0.42"
Info, "Default", 15.33229, "_____________________________________
"
Info, "PathFollower", 15.334986, "ONPATH = true"
Info, "PathFollower", 15.336312, "found closest waypoint:0.0; 0.65 | 0.4"
Info, "PathFollower", 15.337634, "RobotPos: -0.01; 0.65"
Info, "PathFollower", 15.3388, "LookaheadPoint: -0.02; 1.26"
Info, "PathFollower", 15.339365, "horizontalDistance2LookAheadPoint: 0.027373735750691963"
Info, "PathFollower", 15.341374, "side: -1.0"
Info, "PathFollower", 15.342322, "Curvature: -0.14732421969556625"
