-----,-----------,-----------,--------------
MessageLevel, Title, Timestamp, Message
Info, "Robot", 1.951511, "Robot Inited"
Info, "Default", 8.946983, "SENSORS RESET!!!"
Info, "Default", 9.259595, "Path: [50]"
Info, "Default", 9.260179, "0.0; 0.0 | 0.4
0.0; 0.08 | 0.4
0.0; 0.16 | 0.4
0.0; 0.24 | 0.4
0.0; 0.32 | 0.4
0.0; 0.4 | 0.4
0.0; 0.48 | 0.4
0.0; 0.56 | 0.4
0.0; 0.64 | 0.4
0.0; 0.72 | 0.4
0.0; 0.8 | 0.4
-0.01; 0.88 | 0.4
-0.01; 0.95 | 0.4
-0.01; 1.03 | 0.4
-0.01; 1.11 | 0.4
-0.02; 1.19 | 0.4
-0.02; 1.26 | 0.4
-0.03; 1.34 | 0.4
-0.04; 1.41 | 0.4
-0.06; 1.48 | 0.39
-0.07; 1.55 | 0.35
-0.09; 1.62 | 0.31
-0.12; 1.68 | 0.26
-0.16; 1.74 | 0.21
-0.2; 1.79 | 0.18
-0.25; 1.83 | 0.19
-0.32; 1.87 | 0.28
-0.4; 1.9 | 0.4
-0.48; 1.92 | 0.4
-0.57; 1.94 | 0.4
-0.67; 1.95 | 0.4
-0.78; 1.96 | 0.4
-0.88; 1.97 | 0.4
-0.99; 1.98 | 0.4
-1.1; 1.98 | 0.4
-1.22; 1.99 | 0.4
-1.33; 1.99 | 0.4
-1.45; 1.99 | 0.4
-1.57; 1.99 | 0.4
-1.69; 2.0 | 0.4
-1.8; 2.0 | 0.4
-1.92; 2.0 | 0.4
-2.04; 2.0 | 0.4
-2.16; 2.0 | 0.4
-2.28; 2.0 | 0.4
-2.4; 2.0 | 0.4
-2.52; 2.0 | 0.4
-2.64; 2.0 | 0.38
-2.76; 2.0 | 0.31
-2.88; 2.0 | 0.22
"
Info, "Default", 9.642522, "__________________________

"
Info, "PathFollower", 9.67683, "searchLimit: 1"
Info, "PathFollower", 9.695592, "ONPATH = true"
Info, "PathFollower", 9.71201, "found closest waypoint:0.0; 0.0 | 0.4"
Info, "PathFollower", 9.725016, "RobotPos: 0.0; 0.0"
Info, "PathFollower", 9.730207, "LookaheadPoint: 0.0; 0.61"
Info, "PathFollower", 9.734957, "horizontalDistance2LookAheadPoint: 0.0023561307561051187"
Info, "PathFollower", 9.744987, "side: -1.0"
Info, "PathFollower", 9.748588, "Curvature: -0.012680590194385019"
Info, "PathFollower", 9.852295, "Velocities (left; right):0.3980979114708423; 0.40190208852915776"
Info, "Default", 9.860947, "POS: (0.0; 0.0"
Info, "Default", 9.864257, "/ GYRO: 0.0"
Info, "Default", 9.869735, "| Encoders left right: 0.0, 0.0"
Info, "Default", 9.87655, "Left Vel0.4"
Info, "Default", 9.880415, "Right Vel0.4"
Info, "Default", 9.881195, "_____________________________________
"
Info, "PathFollower", 9.894929, "ONPATH = true"
Info, "PathFollower", 9.899237, "found closest waypoint:0.0; 0.0 | 0.4"
Info, "PathFollower", 9.903635, "RobotPos: 0.0; 0.0"
Info, "PathFollower", 9.90626, "LookaheadPoint: 0.0; 0.61"
Info, "PathFollower", 9.907173, "horizontalDistance2LookAheadPoint: 0.0023561307561051187"
Info, "PathFollower", 9.907748, "side: -1.0"
Info, "PathFollower", 9.90853, "Curvature: -0.012680590194385019"
Info, "PathFollower", 9.909784, "Velocities (left; right):0.3980979114708423; 0.40190208852915776"
Info, "Default", 9.912198, "POS: (0.0; 0.0"
Info, "Default", 9.912828, "/ GYRO: 0.0"
Info, "Default", 9.914951, "| Encoders left right: 0.0, 0.0"
Info, "Default", 9.923283, "Left Vel0.4"
Info, "Default", 9.925135, "Right Vel0.4"
Info, "Default", 9.925735, "_____________________________________
"
Info, "PathFollower", 9.929776, "ONPATH = true"
Info, "PathFollower", 9.93331, "found closest waypoint:0.0; 0.01 | 0.4"
Info, "PathFollower", 9.949127, "RobotPos: 0.0; 0.01"
Info, "PathFollower", 9.951812, "LookaheadPoint: 0.0; 0.62"
Info, "PathFollower", 9.952863, "horizontalDistance2LookAheadPoint: 0.0024394562315826524"
Info, "PathFollower", 9.953525, "side: -1.0"
Info, "PathFollower", 9.95478, "Curvature: -0.013129044171119977"
Info, "PathFollower", 9.955899, "Velocities (left; right):0.398030643374332; 0.401969356625668"
Info, "Default", 9.966941, "POS: (0.0; 0.01"
Info, "Default", 9.968159, "/ GYRO: -0.25"
